,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
671,14.0,25.0,59.0,+,1.0,38.0,24.0,AT17,FRII,216.4958333333333,1.64
672,14.0,26.0,30.42,+,1.0,42.0,36.1,AT17,FRII,216.62675,1.7100277777777777
673,14.0,26.0,49.84,+,0.0,55.0,59.9,AT17,FRII,216.70766666666665,0.9333055555555556
674,14.0,27.0,39.7,+,0.0,21.0,44.6,AT17,FRII,216.91541666666663,0.3623888888888888
675,14.0,27.0,46.92,+,0.0,28.0,47.4,AT17,FRII,216.94549999999995,0.4798333333333333
676,14.0,30.0,23.24,-,1.0,55.0,17.7,AT17,FRII,217.5968333333333,-1.9215833333333328
677,14.0,30.0,30.53,+,1.0,1.0,4.9,AT17,FRII,217.6272083333333,1.0180277777777778
678,14.0,31.0,10.48,-,1.0,33.0,37.6,AT17,FRII,217.79366666666664,-1.5604444444444443
679,14.0,31.0,38.25,-,0.0,55.0,34.6,AT17,FRII,217.909375,-0.9262777777777778
680,14.0,31.0,46.86,-,0.0,50.0,13.0,AT17,FRII,217.94525,-0.8369444444444445
681,14.0,32.0,6.3,+,2.0,37.0,9.4,AT17,FRII,218.02625,2.6192777777777776
682,14.0,32.0,38.09,-,3.0,3.0,18.3,AT17,FRII,218.1587083333333,-3.055083333333333
683,14.0,32.0,44.31,-,0.0,59.0,13.8,AT17,FRII,218.184625,-0.9871666666666666
684,14.0,32.0,49.09,+,0.0,47.0,4.3,AT17,FRII,218.20454166666664,0.7845277777777778
685,14.0,32.0,59.25,+,0.0,54.0,55.2,AT17,FRII,218.246875,0.9153333333333332
686,14.0,33.0,1.45,-,0.0,28.0,50.8,AT17,FRII,218.25604166666665,-0.4807777777777778
687,14.0,33.0,46.59,+,2.0,17.0,55.9,AT17,FRII,218.444125,2.298861111111111
688,14.0,33.0,52.09,+,0.0,37.0,30.3,AT17,FRII,218.46704166666663,0.6250833333333333
689,14.0,34.0,5.22,-,0.0,23.0,4.3,AT17,FRII,218.52175,-0.3845277777777778
690,14.0,34.0,10.14,-,1.0,23.0,24.8,AT17,FRII,218.54225,-1.3902222222222222
691,14.0,34.0,52.84,+,2.0,36.0,3.0,AT17,FRII,218.7201666666666,2.6008333333333336
692,14.0,35.0,23.2,+,2.0,25.0,42.8,AT17,FRII,218.84666666666664,2.428555555555556
693,14.0,35.0,41.65,-,1.0,47.0,25.9,AT17,FRII,218.92354166666664,-1.7905277777777775
694,14.0,37.0,22.79,-,3.0,3.0,7.3,AT17,FRII,219.34495833333327,-3.0520277777777776
695,14.0,37.0,37.48,+,2.0,56.0,10.0,AT17,FRII,219.40616666666665,2.936111111111112
696,14.0,37.0,56.68,-,0.0,41.0,16.1,AT17,FRII,219.48616666666663,-0.6878055555555556
697,14.0,38.0,33.63,-,0.0,5.0,26.4,AT17,FRII,219.64012499999995,-0.0906666666666666
698,14.0,38.0,33.64,+,0.0,13.0,29.8,AT17,FRII,219.64016666666663,0.2249444444444444
699,14.0,39.0,39.5,+,0.0,43.0,35.2,AT17,FRII,219.9145833333333,0.7264444444444444
700,14.0,39.0,43.36,-,0.0,18.0,59.5,AT17,FRII,219.93066666666667,-0.3165277777777777
701,14.0,44.0,50.95,+,11.0,31.0,55.3,AT17,FRII,221.21229166666663,11.53202777777778
702,15.0,7.0,39.4,+,11.0,4.0,1.0,AT17,FRII,226.91416666666663,11.066944444444443
703,15.0,42.0,56.17,+,10.0,54.0,34.7,AT17,FRII,235.73404166666663,10.909638888888889
704,15.0,47.0,7.52,+,11.0,42.0,49.8,AT17,FRII,236.7813333333333,11.713833333333332
705,14.0,9.0,56.27,-,2.0,46.0,5.1,AT17,FRII,212.4844583333333,-2.768083333333333
706,14.0,0.0,21.281,+,0.0,30.0,20.68,AT17,FRII,210.0886708333333,0.5057444444444444
707,14.0,36.0,31.0,+,5.0,0.0,14.9,AT17,FRII,219.12916666666663,5.004138888888889
708,15.0,11.0,1.281,+,0.0,14.0,37.66,AT17,FRII,227.7553375,0.2437944444444444
709,21.0,38.0,1.86,+,3.0,59.0,2.4,AT17,FRII,324.50775,3.984
710,14.0,54.0,40.8,+,0.0,17.0,43.0,AT17,FRII,223.67,0.2952777777777777
711,16.0,48.0,31.8,+,2.0,42.0,48.0,AT17,FRII,252.1325,2.7133333333333334
712,10.0,36.0,5.7675,+,0.0,6.0,6.784,AT17,FRII,159.02403124999998,0.1018844444444444
713,9.0,24.0,55.067,+,6.0,7.0,55.38,AT17,FRII,141.2294458333333,6.13205
714,6.0,28.0,12.5,+,1.0,9.0,27.0,AT17,FRII,97.05208333333331,1.1575
715,15.0,44.0,59.4272,+,4.0,7.0,46.357,AT17,FRII,236.2476133333333,4.129543611111111
716,0.0,1.0,34.9032,-,8.0,51.0,54.75599999999773,CRUMB,FRII,0.3954299999999999,-8.86521
717,0.0,2.0,42.32148,-,0.0,13.0,19.991999999999983,CRUMB,FRII,0.6763394999999999,-0.22222
718,0.0,3.0,31.218120000000003,+,0.0,28.0,4.249920000000174,CRUMB,FRI,0.8800755,0.4678472000000001
719,0.0,15.0,22.840919999999905,+,0.0,9.0,21.924000000000063,CRUMB,FRII,3.845170499999999,0.15609
720,0.0,20.0,12.763319999999965,+,0.0,4.0,50.37599999999999,CRUMB,FRII,5.053180499999999,0.08066
721,0.0,21.0,7.622280000000146,-,0.0,55.0,31.47599999999997,CRUMB,FRII,5.2817595,-0.92541
722,0.0,29.0,0.9801600000001542,-,1.0,13.0,41.70000000000023,CRUMB,FRI,7.254084,-1.2282500000000005
724,0.0,39.0,30.520080000000007,-,10.0,32.0,18.60000000000312,CRUMB,FRI,9.877166999999998,-10.5385
725,0.0,41.0,48.22548000000012,-,9.0,17.0,3.191999999998103,CRUMB,FRI,10.4509395,-9.28422
726,0.0,41.0,52.17107999999996,+,0.0,28.0,35.00399999999985,CRUMB,FRII,10.467379499999998,0.47639
727,0.0,43.0,0.6301200000001472,-,9.0,13.0,46.300079999998616,CRUMB,FRI,10.7526255,-9.2295278
728,0.0,43.0,12.852120000000014,-,10.0,39.0,56.08800000000102,CRUMB,FRI,10.8035505,-10.66558
729,0.0,43.0,26.812920000000133,-,10.0,54.0,21.816000000000315,CRUMB,FRII,10.8617205,-10.90606
730,0.0,44.0,4.670519999999812,+,1.0,1.0,52.78800000000029,CRUMB,FRII,11.019460499999996,1.03133
732,0.0,45.0,30.459960000000024,-,0.0,47.0,46.89996000000008,CRUMB,FRI,11.376916499999998,-0.7963611
733,0.0,49.0,39.46296000000004,+,0.0,59.0,53.807999999999936,CRUMB,FRII,12.414428999999998,0.99828
734,0.0,50.0,58.06535999999966,-,9.0,29.0,22.703999999998672,CRUMB,FRII,12.741939,-9.48964
735,0.0,56.0,1.8801600000001883,-,1.0,20.0,25.25999999999975,CRUMB,FRI,14.007834,-1.34035
736,0.0,56.0,20.07852000000014,-,9.0,36.0,29.735999999998484,CRUMB,FRI,14.0836605,-9.60826
737,0.0,56.0,41.469359999999966,-,10.0,52.0,3.072000000002646,CRUMB,FRII,14.172788999999998,-10.86752
738,0.0,57.0,2.0566800000000285,-,0.0,52.0,30.64799999999977,CRUMB,FRI,14.258569499999998,-0.87518
739,1.0,4.0,56.55360000000002,+,0.0,4.0,23.160000000000007,CRUMB,FRI,16.235639999999997,0.0731
740,1.0,5.0,24.29988000000032,-,9.0,48.0,46.15200000000115,CRUMB,FRII,16.351249499999998,-9.81282
741,1.0,6.0,55.78812000000003,+,0.0,31.0,22.76399999999981,CRUMB,FRI,16.7324505,0.52299
742,1.0,12.0,55.109879999999976,-,9.0,50.0,40.59995999999941,CRUMB,FRI,18.2296245,-9.8446111
743,1.0,14.0,25.59120000000021,+,0.0,29.0,32.67600000000016,CRUMB,FRII,18.60663,0.49241
744,1.0,18.0,30.65291999999971,-,10.0,43.0,56.38799999999733,CRUMB,FRII,19.627720499999995,-10.73233
745,1.0,19.0,1.53912000000048,-,10.0,3.0,29.080079999998247,CRUMB,FRI,19.756413,-10.0580778
746,1.0,21.0,56.40227999999965,-,0.0,29.0,25.367999999999924,CRUMB,FRII,20.4850095,-0.49038
747,1.0,31.0,32.92104000000009,+,0.0,33.0,21.49199999999979,CRUMB,FRI,22.887171,0.55597
748,1.0,32.0,47.167079999999686,+,1.0,15.0,45.75599999999994,CRUMB,FRII,23.1965295,1.26271
749,1.0,33.0,25.874280000000027,-,10.0,26.0,18.67200000000168,CRUMB,FRII,23.3578095,-10.43852
750,1.0,33.0,27.246959999999945,-,8.0,24.0,16.487999999997385,CRUMB,FRI,23.363529,-8.40458
751,1.0,34.0,12.78012000000018,-,1.0,7.0,29.39987999999973,CRUMB,FRI,23.5532505,-1.1248333
752,1.0,35.0,3.42995999999971,-,0.0,54.0,27.60012000000017,CRUMB,FRI,23.7642915,-0.9076667
753,1.0,40.0,29.589959999999703,+,0.0,18.0,25.800120000000103,CRUMB,FRI,25.1232915,0.3071667
754,1.0,52.0,53.78987999999964,-,0.0,10.0,5.499839999999985,CRUMB,FRI,28.224124499999995,-0.1681944
755,1.0,54.0,20.131199999999723,-,8.0,16.0,43.24799999999854,CRUMB,FRII,28.58388,-8.27868
756,1.0,56.0,48.58080000000001,-,1.0,6.0,49.46399999999983,CRUMB,FRII,29.20242,-1.11374
757,2.0,0.0,7.944119999999621,+,0.0,1.0,27.084000000000003,CRUMB,FRI,30.0331005,0.02419
759,2.0,2.0,17.284559999999267,-,1.0,7.0,40.26000000000007,CRUMB,FRII,30.572019,-1.12785
760,2.0,2.0,52.0893599999993,-,0.0,48.0,52.70399999999995,CRUMB,FRII,30.717039,-0.81464
761,2.0,10.0,52.275000000000205,-,6.0,33.0,35.9899199999991,CRUMB,FRI,32.717812499999994,-6.5599972
762,2.0,12.0,35.093160000000374,-,8.0,20.0,39.80004000000079,CRUMB,FRI,33.1462215,-8.3443889
763,2.0,16.0,21.56303999999928,-,2.0,44.0,15.609840000000617,CRUMB,FRI,34.089845999999994,-2.7376694
764,2.0,20.0,32.9827200000004,+,0.0,28.0,3.3600000000000563,CRUMB,FRII,35.137428,0.4676
765,2.0,23.0,32.76779999999988,-,8.0,57.0,39.13199999999961,CRUMB,FRI,35.886532499999994,-8.96087
766,2.0,28.0,48.8499599999998,-,7.0,16.0,59.05200000000136,CRUMB,FRII,37.20354149999999,-7.28307
767,2.0,30.0,28.05803999999938,+,1.0,8.0,49.77599999999985,CRUMB,FRI,37.6169085,1.14716
768,2.0,35.0,18.83039999999952,-,0.0,12.0,50.11200000000002,CRUMB,FRI,38.82845999999999,-0.21392
769,2.0,45.0,58.5435600000001,-,6.0,49.0,0.6960000000005095,CRUMB,FRII,41.4939315,-6.81686
770,2.0,46.0,12.407160000000488,-,8.0,47.0,54.729959999999096,CRUMB,FRI,41.5516965,-8.7985361
771,2.0,52.0,27.519959999999628,-,7.0,56.0,5.399880000000508,CRUMB,FRI,43.11466649999999,-7.9348333
772,2.0,54.0,37.99008000000029,+,0.0,56.0,21.900119999999816,CRUMB,FRI,43.658292,0.9394167
774,7.0,8.0,25.64592000000061,+,54.0,8.0,51.57996000000196,CRUMB,FRI,107.106858,54.1476611
775,7.0,14.0,5.714880000000946,+,51.0,0.0,7.490159999997559,CRUMB,FRI,108.523812,51.0020806
777,7.0,14.0,35.25000000000013,+,45.0,40.0,0.0998399999900812,CRUMB,FRII,108.646875,45.6666944
779,7.0,16.0,41.09016000000004,+,53.0,23.0,10.299840000002972,CRUMB,FRI,109.171209,53.3861944
781,7.0,24.0,31.38191999999961,+,50.0,10.0,54.30000000000348,CRUMB,FRI,111.130758,50.18175
783,7.0,27.0,41.92380000000135,+,44.0,34.0,1.6679999999956865,CRUMB,FRII,111.9246825,44.56713
784,7.0,29.0,29.41511999999861,+,59.0,49.0,42.26016000001266,CRUMB,FRI,112.372563,59.8284056
786,7.0,30.0,50.66711999999853,+,44.0,56.0,0.9240000000085048,CRUMB,FRI,112.71111299999998,44.93359
787,7.0,32.0,8.323800000000574,+,43.0,58.0,17.399999999996112,CRUMB,FRI,113.0346825,43.9715
790,7.0,35.0,5.250120000000891,+,41.0,58.0,27.50016000000357,CRUMB,FRI,113.7718755,41.9743056
792,7.0,36.0,18.5338799999991,+,24.0,11.0,4.6701599999943255,CRUMB,FRI,114.0772245,24.1846306
793,7.0,36.0,58.09931999999833,+,43.0,29.0,2.039999999994393,CRUMB,FRI,114.2420805,43.4839
795,7.0,38.0,49.51356000000089,+,41.0,59.0,7.548000000003299,CRUMB,FRI,114.70630649999998,41.98543
797,7.0,41.0,25.850040000000263,+,48.0,9.0,14.299919999994016,CRUMB,FRI,115.3577085,48.1539722
798,7.0,41.0,43.10592000000085,+,17.0,41.0,12.990119999994365,CRUMB,FRI,115.429608,17.6869417
800,7.0,43.0,9.8659200000003,+,52.0,3.0,46.15991999999778,CRUMB,FRI,115.79110799999998,52.0628222
801,7.0,43.0,24.0675599999986,+,23.0,36.0,26.028000000004567,CRUMB,FRII,115.85028149999998,23.60723
805,7.0,46.0,54.59303999999904,+,19.0,34.0,13.65600000000228,CRUMB,FRII,116.72747099999998,19.57046
806,7.0,47.0,8.35511999999909,+,17.0,17.0,26.62799999999976,CRUMB,FRI,116.784813,17.29073
808,7.0,48.0,18.869039999999583,+,45.0,44.0,46.1039999999889,CRUMB,FRI,117.07862099999998,45.74614
809,7.0,49.0,28.27883999999869,+,52.0,2.0,21.479999999990014,CRUMB,FRI,117.3678285,52.0393
810,7.0,49.0,48.10007999999954,+,55.0,54.0,20.999879999991435,CRUMB,FRII,117.450417,55.9058333
812,7.0,52.0,44.19804000000141,+,45.0,56.0,57.37199999999461,CRUMB,FRI,118.1841585,45.94927
814,7.0,53.0,47.572800000000655,+,23.0,1.0,54.87599999999958,CRUMB,FRI,118.44822,23.03191
816,7.0,55.0,29.94887999999989,+,52.0,4.0,50.59199999999805,CRUMB,FRII,118.87478699999998,52.08072
819,7.0,56.0,28.79699999999886,+,50.0,17.0,16.29600000000721,CRUMB,FRII,119.11998749999998,50.28786
820,7.0,56.0,40.800120000000106,+,60.0,30.0,23.119920000010552,CRUMB,FRI,119.1700005,60.5064222
823,7.0,59.0,31.596720000000005,+,12.0,28.0,15.096000000000204,CRUMB,FRII,119.881653,12.47086
825,8.0,1.0,1.3512000000000055,+,13.0,49.0,52.176000000002034,CRUMB,FRI,120.25562999999998,13.83116
826,8.0,1.0,7.199759999998321,+,17.0,58.0,49.79999999999734,CRUMB,FRII,120.27999899999998,17.9805
827,8.0,1.0,7.9010400000017,+,43.0,50.0,30.55199999999445,CRUMB,FRII,120.282921,43.84182
830,8.0,3.0,16.032960000001566,+,24.0,40.0,37.85015999999928,CRUMB,FRI,120.816804,24.6771806
832,8.0,3.0,37.67940000000152,+,10.0,50.0,42.50400000000241,CRUMB,FRI,120.9069975,10.84514
834,8.0,4.0,4.519199999997738,+,15.0,33.0,34.63200000000242,CRUMB,FRII,121.01882999999998,15.55962
835,8.0,4.0,27.18191999999874,+,16.0,33.0,29.26799999999446,CRUMB,FRII,121.11325799999996,16.55813
836,8.0,4.0,31.42883999999796,+,19.0,22.0,12.929879999998946,CRUMB,FRI,121.13095349999998,19.3702583
837,8.0,5.0,20.220359999999715,+,16.0,47.0,43.25999999999681,CRUMB,FRII,121.33425149999998,16.79535
838,8.0,5.0,35.00411999999997,+,24.0,9.0,50.36399999999389,CRUMB,FRII,121.39585049999998,24.16399
839,8.0,6.0,1.5159600000005469,+,19.0,6.0,14.72399999999766,CRUMB,FRI,121.50631649999998,19.10409
841,8.0,7.0,21.381960000001783,+,14.0,16.0,19.08012000000042,CRUMB,FRI,121.8390915,14.2719667
842,8.0,9.0,23.100119999997872,+,21.0,15.0,46.19988000000177,CRUMB,FRI,122.34625049999998,21.2628333
848,8.0,11.0,41.630999999999005,+,10.0,29.0,12.047999999999206,CRUMB,FRI,122.9234625,10.48668
853,8.0,13.0,3.3088800000005847,+,13.0,26.0,6.7200000000001125,CRUMB,FRI,123.263787,13.4352
861,8.0,15.0,23.20992000000075,+,11.0,57.0,15.099840000001592,CRUMB,FRI,123.846708,11.9541944
864,8.0,16.0,4.400040000003145,+,11.0,24.0,49.39992000000174,CRUMB,FRI,124.0183335,11.4137222
866,8.0,16.0,28.888680000002296,+,8.0,57.0,48.59999999999928,CRUMB,FRII,124.1203695,8.9635
872,8.0,18.0,10.625760000000357,+,23.0,32.0,10.932000000005644,CRUMB,FRI,124.544274,23.53637
873,8.0,18.0,49.74012000000101,+,4.0,6.0,31.49999999999885,CRUMB,FRI,124.7072505,4.10875
875,8.0,18.0,54.09288000000288,+,22.0,47.0,44.84400000000079,CRUMB,FRI,124.725387,22.79579
876,8.0,18.0,54.88595999999831,+,20.0,6.0,20.988000000003524,CRUMB,FRI,124.72869149999998,20.10583
878,8.0,19.0,32.660039999997394,+,20.0,7.0,48.79991999999504,CRUMB,FRI,124.88608349999996,20.1302222
881,8.0,20.0,25.140120000002497,+,16.0,1.0,23.19996000000458,CRUMB,FRI,125.1047505,16.0231111
883,8.0,20.0,46.40639999999792,+,6.0,37.0,33.99599999999879,CRUMB,FRII,125.19335999999996,6.62611
889,8.0,22.0,47.63496000000231,+,4.0,17.0,49.99200000000094,CRUMB,FRII,125.698479,4.29722
891,8.0,24.0,0.2800800000001402,+,15.0,34.0,46.70399999999816,CRUMB,FRI,126.00116699999998,15.57964
892,8.0,24.0,0.507240000000877,+,3.0,17.0,49.38000000000002,CRUMB,FRI,126.0021135,3.29705
893,8.0,24.0,32.13684000000313,+,20.0,27.0,26.20800000000287,CRUMB,FRI,126.1339035,20.45728
894,8.0,24.0,33.347160000001566,+,14.0,37.0,4.980000000000757,CRUMB,FRI,126.1389465,14.61805
896,8.0,25.0,4.658160000002454,+,12.0,44.0,4.811999999998164,CRUMB,FRII,126.269409,12.73467
898,8.0,25.0,56.1457200000028,+,17.0,51.0,39.56400000000372,CRUMB,FRI,126.4839405,17.86099
901,8.0,26.0,8.512439999997099,+,3.0,59.0,3.587999999999738,CRUMB,FRI,126.53546849999998,3.98433
902,8.0,26.0,33.53207999999853,+,21.0,43.0,49.29600000000363,CRUMB,FRI,126.63971699999998,21.73036
905,8.0,27.0,8.726759999999985,+,9.0,23.0,3.479999999998711,CRUMB,FRII,126.78636149999998,9.3843
909,8.0,27.0,33.62903999999844,+,16.0,0.0,53.7479999999988,CRUMB,FRI,126.89012099999998,16.01493
911,8.0,29.0,4.826759999997989,+,17.0,54.0,15.839999999996335,CRUMB,FRI,127.27011149999996,17.9044
913,8.0,29.0,26.45988000000216,+,22.0,44.0,36.30012000000335,CRUMB,FRI,127.3602495,22.7434167
918,8.0,31.0,38.83656000000158,+,22.0,34.0,23.016000000006045,CRUMB,FRI,127.911819,22.57306
919,8.0,31.0,47.839799999999286,+,22.0,39.0,5.868000000002951,CRUMB,FRI,127.94933249999998,22.65163
921,8.0,32.0,24.129960000000068,+,16.0,49.0,49.10015999999672,CRUMB,FRI,128.1005415,16.8303056
922,8.0,32.0,24.82907999999739,+,18.0,48.0,55.44000000000125,CRUMB,FRI,128.10345449999997,18.8154
928,8.0,34.0,48.370080000002105,+,17.0,0.0,46.1001600000003,CRUMB,FRII,128.701542,17.0128056
929,8.0,36.0,18.66204000000039,+,9.0,9.0,20.77200000000147,CRUMB,FRII,129.0777585,9.15577
930,8.0,36.0,51.19631999999768,+,18.0,43.0,0.3000000000039904,CRUMB,FRI,129.213318,18.71675
931,8.0,36.0,55.86911999999856,+,5.0,32.0,42.072,CRUMB,FRII,129.23278799999997,5.54502
933,8.0,38.0,41.40743999999941,+,4.0,44.0,9.02399999999858,CRUMB,FRII,129.672531,4.73584
940,8.0,40.0,47.70011999999895,+,13.0,12.0,23.90003999999905,CRUMB,FRII,130.1987505,13.2066389
941,8.0,41.0,2.588999999999828,+,4.0,47.0,30.94799999999907,CRUMB,FRII,130.2607875,4.79193
943,8.0,41.0,32.039879999999386,-,2.0,3.0,2.999879999999493,CRUMB,FRI,130.38349949999997,-2.0508333
950,8.0,44.0,45.45780000000249,+,21.0,29.0,32.67599999999845,CRUMB,FRI,131.1894075,21.49241
951,8.0,44.0,46.64435999999824,+,11.0,54.0,55.43999999999997,CRUMB,FRI,131.19435149999998,11.9154
954,8.0,46.0,6.053520000000532,+,25.0,54.0,53.53200000000186,CRUMB,FRII,131.52522299999998,25.91487
955,8.0,46.0,22.47420000000289,+,3.0,15.0,39.67199999999931,CRUMB,FRII,131.5936425,3.26102
956,8.0,46.0,29.57160000000215,+,16.0,25.0,23.087999999995645,CRUMB,FRII,131.623215,16.42308
957,8.0,46.0,30.853200000002232,+,2.0,47.0,3.4799999999999898,CRUMB,FRII,131.628555,2.7843
959,8.0,46.0,54.572880000000055,-,1.0,31.0,48.28007999999976,CRUMB,FRI,131.727387,-1.5300778
965,8.0,48.0,41.94000000000074,+,5.0,55.0,35.00004000000047,CRUMB,FRII,132.17475,5.9263889
968,8.0,50.0,4.500600000002919,+,23.0,12.0,50.90400000000159,CRUMB,FRI,132.5187525,23.21414
969,8.0,50.0,18.892679999998307,+,16.0,50.0,23.49600000000578,CRUMB,FRII,132.57871949999998,16.83986
970,8.0,50.0,53.27411999999896,+,13.0,49.0,16.110120000000308,CRUMB,FRI,132.7219755,13.8211417
972,8.0,51.0,1.933560000001364,+,8.0,0.0,50.57999999999723,CRUMB,FRI,132.75805649999998,8.01405
973,8.0,51.0,5.273280000001677,+,8.0,51.0,6.731999999999658,CRUMB,FRI,132.771972,8.85187
974,8.0,51.0,16.241399999997128,+,8.0,27.0,23.184000000002243,CRUMB,FRI,132.8176725,8.45644
976,8.0,52.0,9.023520000001923,+,24.0,50.0,47.18400000000429,CRUMB,FRI,133.037598,24.84644
977,8.0,52.0,44.02235999999775,+,18.0,11.0,48.2639999999941,CRUMB,FRII,133.18342649999997,18.19674
979,8.0,53.0,8.829960000002472,+,13.0,52.0,55.3000799999981,CRUMB,FRII,133.2867915,13.8820278
980,8.0,53.0,11.246280000000011,+,13.0,18.0,36.57599999999917,CRUMB,FRI,133.29685949999998,13.31016
984,8.0,57.0,19.46016000000228,+,24.0,11.0,42.60012000000529,CRUMB,FRI,134.331084,24.1951667
986,8.0,57.0,43.14708000000096,+,3.0,22.0,32.66399999999976,CRUMB,FRII,134.4297795,3.37574
988,8.0,57.0,57.06288000000043,+,17.0,4.0,47.315999999994176,CRUMB,FRI,134.48776199999998,17.07981
991,8.0,58.0,41.50992000000116,+,14.0,9.0,43.80012000000079,CRUMB,FRII,134.672958,14.1621667
992,8.0,58.0,44.53896000000313,+,17.0,10.0,0.0998400000028709,CRUMB,FRI,134.685579,17.1666944
996,9.0,0.0,18.15983999999702,+,7.0,45.0,35.49996000000064,CRUMB,FRI,135.07566599999998,7.7598611
997,9.0,0.0,30.860640000000927,+,13.0,45.0,8.604000000000411,CRUMB,FRII,135.12858599999998,13.75239
1001,9.0,1.0,23.31659999999914,+,19.0,14.0,17.159999999997524,CRUMB,FRII,135.3471525,19.2381
1002,9.0,1.0,23.98403999999715,+,2.0,59.0,2.2200000000003683,CRUMB,FRI,135.34993349999996,2.98395
1004,9.0,2.0,6.89928000000279,+,11.0,0.0,32.32799999999756,CRUMB,FRI,135.52874699999998,11.00898
1005,9.0,2.0,19.93271999999948,+,9.0,50.0,6.036000000001707,CRUMB,FRI,135.58305299999998,9.83501
1006,9.0,2.0,34.90368000000032,+,20.0,44.0,17.915999999994483,CRUMB,FRI,135.64543199999997,20.73831
1008,9.0,2.0,38.57676000000183,+,26.0,44.0,0.5280000000004748,CRUMB,FRI,135.66073649999998,26.73348
1009,9.0,2.0,45.430080000000856,+,16.0,47.0,10.399920000003531,CRUMB,FRI,135.689292,16.7862222
1010,9.0,2.0,59.2090800000004,+,6.0,19.0,44.72399999999958,CRUMB,FRII,135.7467045,6.32909
1014,9.0,3.0,38.04552000000186,+,17.0,43.0,43.89600000000343,CRUMB,FRII,135.908523,17.72886
1015,9.0,4.0,35.02812000000034,+,25.0,0.0,17.35199999999537,CRUMB,FRII,136.1459505,25.00482
1016,9.0,4.0,43.751279999999184,+,19.0,56.0,7.872000000001265,CRUMB,FRII,136.18229699999998,19.93552
1020,9.0,6.0,31.88016000000019,+,16.0,46.0,13.000079999995648,CRUMB,FRII,136.63283399999997,16.7702778
1026,9.0,10.0,11.550360000001804,+,1.0,39.0,3.779999999999717,CRUMB,FRI,137.5481265,1.65105
1028,9.0,10.0,44.64479999999682,+,23.0,31.0,39.82799999999372,CRUMB,FRI,137.68601999999996,23.52773
1029,9.0,11.0,19.14395999999826,+,7.0,32.0,34.01987999999989,CRUMB,FRI,137.82976649999998,7.5427833
1030,9.0,11.0,34.76076000000049,+,12.0,55.0,38.1360000000015,CRUMB,FRII,137.8948365,12.92726
1031,9.0,11.0,44.33352000000298,+,6.0,10.0,9.551999999999694,CRUMB,FRII,137.934723,6.16932
1033,9.0,12.0,3.9999600000011526,+,16.0,18.0,29.700000000003683,CRUMB,FRII,138.0166665,16.30825
1034,9.0,12.0,4.469040000002451,+,9.0,44.0,11.929920000000608,CRUMB,FRI,138.018621,9.7366472
1035,9.0,12.0,13.359959999998525,+,13.0,39.0,15.130080000000705,CRUMB,FRI,138.05566649999997,13.6542028
1037,9.0,12.0,32.45004000000151,+,9.0,36.0,48.45599999999962,CRUMB,FRII,138.13520849999998,9.61346
1038,9.0,12.0,35.404920000000146,+,15.0,59.0,58.58988000000082,CRUMB,FRI,138.14752049999998,15.9996083
1039,9.0,12.0,42.98292000000103,-,4.0,40.0,29.65007999999969,CRUMB,FRI,138.1790955,-4.6749028
1040,9.0,13.0,15.677400000003132,+,0.0,44.0,44.41200000000009,CRUMB,FRII,138.3153225,0.7456699999999999
1042,9.0,13.0,25.192920000001777,+,12.0,27.0,45.96011999999831,CRUMB,FRI,138.35497049999998,12.4627667
1043,9.0,13.0,37.21800000000045,+,3.0,17.0,20.507999999999527,CRUMB,FRI,138.40507499999998,3.28903
1044,9.0,14.0,4.829999999997483,+,17.0,15.0,52.4001600000048,CRUMB,FRII,138.52012499999998,17.2645556
1046,9.0,14.0,15.241559999998913,+,21.0,16.0,39.75599999999645,CRUMB,FRII,138.5635065,21.27771
1048,9.0,14.0,20.04287999999889,+,17.0,26.0,10.860000000003254,CRUMB,FRII,138.58351199999998,17.43635
1050,9.0,14.0,34.68371999999803,+,2.0,27.0,16.560000000000414,CRUMB,FRII,138.64451549999998,2.4546
1051,9.0,14.0,42.02016000000256,+,15.0,21.0,55.69991999999729,CRUMB,FRI,138.675084,15.3654722
1053,9.0,14.0,52.55124000000024,+,4.0,15.0,55.296000000000944,CRUMB,FRII,138.71896349999997,4.26536
1056,9.0,16.0,39.1429200000006,+,5.0,25.0,50.60999999999929,CRUMB,FRI,139.1630955,5.430725
1059,9.0,18.0,13.318919999997265,+,7.0,9.0,12.059999999998752,CRUMB,FRI,139.55549549999998,7.15335
1063,9.0,19.0,42.21696000000023,+,26.0,9.0,23.97599999999528,CRUMB,FRII,139.92590399999995,26.15666
1067,9.0,21.0,1.4684400000015785,+,11.0,29.0,45.420000000002005,CRUMB,FRI,140.2561185,11.49595
1069,9.0,21.0,9.748440000001466,+,12.0,59.0,23.640000000001606,CRUMB,FRI,140.2906185,12.9899
1073,9.0,23.0,11.01552000000197,+,10.0,30.0,42.62399999999786,CRUMB,FRII,140.795898,10.51184
1074,9.0,23.0,52.75283999999772,+,14.0,16.0,58.58399999999989,CRUMB,FRII,140.96980349999998,14.28294
1076,9.0,24.0,6.796799999998484,+,13.0,12.0,59.9039999999998,CRUMB,FRI,141.02831999999998,13.21664
1077,9.0,24.0,30.835079999997674,+,7.0,56.0,56.04000000000028,CRUMB,FRII,141.12847949999997,7.9489
